user_id,favorite_sports,odds_format,marketing_opt_in
BB10004582,Football,Dec,
BB10004584,"Hockey,Boxing",Dec,1
BB10004585,"Baseball,Baseball",DECIMAL,1
BB10004587,"Rugby,Boxing,Boxing",AMERICAN,1
BB10004588,"Football,Tennis",Dec,No
BB10004589,Baseball,,0
BB10004591,"Boxing,Tennis,Hockey",fractional,TRUE
BB10004592,Golf,AMERICAN,1
BB10004593,"Football,Hockey",,TRUE
BB10004594,"Cricket,Hockey",AMERICAN,No
BB10004595,"Golf,Golf",,0
BB10004596,Golf,fractional,FALSE
BB10004597,"Rugby,Hockey,Basketball",Dec,0
BB10004598,"Boxing,Hockey,Cricket,Basketball",Fractional,FALSE
BB10004599,"Basketball,Basketball,Baseball",AMERICAN,FALSE
BB10004600,Basketball,American,true
BB10004602,"Baseball,Baseball",fractional,true
BB10004604,"Tennis,Tennis,Cricket",,Yes
BB10004605,Football,Fractional,TRUE
BB10004606,"Hockey,Boxing,Rugby,Boxing",fractional,1
BB10004607,Football,,Yes
BB10004608,"Boxing,Basketball,Football,Football",,No
BB10004609,"Boxing,Baseball",DECIMAL,1
BB10004612,"Golf,Baseball,Golf,Tennis",American,
BB10004613,"Basketball,Football,Hockey",Decimal,TRUE
BB10004614,"Rugby,Cricket",,1
BB10004615,Baseball,AMERICAN,
BB10004616,"Golf,Golf,Boxing",DECIMAL,1
BB10004617,"Basketball,Rugby",AMERICAN,false
BB10004618,"Rugby,Tennis,Baseball,Golf",Fractional,
BB10004619,"Baseball,Baseball,Baseball",AMERICAN,Yes
BB10004620,"Hockey,Rugby,Baseball,Hockey",AMERICAN,1
BB10004621,"Hockey,Football,Rugby",Dec,0
BB10004622,"Boxing,Cricket,Baseball,Rugby",,FALSE
BB10004623,"Boxing,Boxing,Boxing",Fractional,
BB10004625,"Golf,Cricket",,false
BB10004626,"Rugby,Football,Boxing",Dec,true
BB10004627,Football,,1
BB10004628,"Golf,Baseball",Dec,1
BB10004629,"Boxing,Hockey",,No
BB10004631,"Basketball,Hockey,Tennis",,FALSE
BB10004632,"Hockey,Boxing,Basketball",,No
BB10004634,Tennis,Fractional,FALSE
BB10004635,Rugby,,
BB10004636,Hockey,,TRUE
BB10004637,"Rugby,Golf,Baseball,Golf",Fractional,1
BB10004638,"Cricket,Cricket",Decimal,No
BB10004639,"Hockey,Boxing,Rugby,Baseball",,TRUE
BB10004640,"Baseball,Golf,Rugby,Baseball",,
BB10004641,"Boxing,Boxing,Tennis",Fractional,TRUE
BB10004643,"Rugby,Baseball",Dec,FALSE
BB10004644,"Tennis,Rugby,Baseball",,No
BB10004645,"Basketball,Football,Rugby,Basketball",Decimal,false
BB10004646,Golf,Decimal,
BB10004648,"Baseball,Hockey,Basketball",DECIMAL,No
BB10004649,"Hockey,Boxing,Baseball,Rugby",,true
BB10004650,"Golf,Rugby,Baseball",Dec,false
BB10004651,"Hockey,Hockey,Hockey",DECIMAL,false
BB10004652,"Cricket,Rugby",Decimal,0
BB10004653,"Football,Golf,Football",Fractional,1
BB10004654,"Football,Rugby,Boxing",AMERICAN,1
BB10004655,"Cricket,Basketball,Golf",Dec,1
BB10004656,"Rugby,Tennis",,
BB10004657,Cricket,Dec,1
BB10004658,"Boxing,Golf,Cricket",,
BB10004659,Hockey,AMERICAN,true
BB10004660,Hockey,fractional,No
BB10004661,"Golf,Rugby,Tennis,Golf",,
BB10004662,"Golf,Golf,Hockey,Tennis",,
BB10004663,"Basketball,Cricket,Rugby,Cricket",DECIMAL,FALSE
BB10004664,"Hockey,Basketball,Golf,Hockey",Dec,1
BB10004665,Cricket,DECIMAL,FALSE
BB10004666,"Football,Hockey,Basketball",Decimal,1
BB10004667,Rugby,Dec,false
BB10004668,"Golf,Hockey,Cricket,Football",AMERICAN,
BB10004670,"Hockey,Tennis,Cricket,Basketball",AMERICAN,Yes
BB10004671,"Hockey,Boxing,Golf",,Yes
BB10004672,"Football,Cricket,Boxing,Tennis",,0
BB10004673,"Football,Tennis",AMERICAN,false
BB10004674,Hockey,,FALSE
BB10004675,"Basketball,Basketball",Decimal,No
BB10004676,"Tennis,Baseball,Cricket",fractional,
BB10004677,Rugby,fractional,FALSE
BB10004680,"Hockey,Hockey",AMERICAN,No
BB10004681,"Boxing,Cricket",,
BB10004682,"Golf,Baseball",Decimal,
BB10004683,"Rugby,Golf,Boxing",,FALSE
BB10004684,"Tennis,Rugby,Golf,Basketball",DECIMAL,TRUE
BB10004685,"Rugby,Hockey,Golf,Tennis",,true
BB10004686,"Tennis,Cricket,Football",American,true
BB10004687,Hockey,American,1
BB10004688,"Cricket,Cricket,Cricket",Fractional,TRUE
BB10004689,Golf,,No
BB10004690,"Baseball,Hockey,Baseball,Tennis",DECIMAL,true
BB10004691,"Cricket,Rugby,Basketball,Golf",Decimal,true
BB10004692,"Boxing,Cricket",American,No
BB10004693,"Golf,Boxing",,0
BB10004694,"Basketball,Hockey",Fractional,false
BB10004695,Boxing,Decimal,
BB10004696,"Football,Rugby",Dec,
BB10004697,"Cricket,Basketball,Cricket,Cricket",,No
BB10004698,"Boxing,Baseball,Baseball,Tennis",,FALSE
BB10004699,"Cricket,Football,Cricket",,
BB10004700,Rugby,,0
BB10004701,"Baseball,Boxing,Rugby,Baseball",,false
BB10004703,"Football,Golf,Hockey",Fractional,true
BB10004704,Cricket,AMERICAN,TRUE
BB10004705,Tennis,,No
BB10004708,"Golf,Football,Rugby",,
BB10004709,Hockey,fractional,No
BB10004710,"Baseball,Boxing,Rugby",,TRUE
BB10004711,"Cricket,Golf",AMERICAN,false
BB10004712,"Tennis,Football",American,TRUE
BB10004713,"Baseball,Football,Baseball",,
BB10004715,"Golf,Basketball,Tennis,Tennis",,
BB10004716,"Football,Boxing",Fractional,TRUE
BB10004717,"Tennis,Tennis",,false
BB10004718,Cricket,fractional,TRUE
BB10004719,"Cricket,Basketball,Boxing",,
BB10004720,"Baseball,Basketball",AMERICAN,Yes
BB10004721,"Football,Football,Rugby",Fractional,0
BB10004722,Baseball,,Yes
BB10004723,Tennis,Fractional,No
BB10004725,Cricket,AMERICAN,
BB10004726,"Rugby,Boxing",AMERICAN,false
BB10004727,"Rugby,Tennis,Golf,Boxing",,FALSE
BB10004728,"Hockey,Baseball,Tennis,Basketball",,false
BB10004729,"Boxing,Hockey,Football",DECIMAL,Yes
BB10004730,"Cricket,Football,Basketball",American,0
BB10004731,Boxing,,
BB10004732,"Hockey,Boxing,Rugby",AMERICAN,
BB10004733,Golf,American,FALSE
BB10004734,Basketball,American,0
BB10004735,Baseball,American,0
BB10004736,"Basketball,Golf,Baseball,Cricket",,false
BB10004737,"Baseball,Golf,Golf",American,Yes
BB10004738,"Boxing,Basketball",,TRUE
BB10004739,"Baseball,Rugby,Boxing",Dec,FALSE
BB10004740,"Baseball,Football,Baseball",DECIMAL,FALSE
BB10004741,Cricket,,0
BB10004742,Rugby,Fractional,false
BB10004743,"Golf,Football,Tennis",,0
BB10004744,"Hockey,Football,Cricket",DECIMAL,
BB10004745,"Golf,Tennis,Football",Decimal,TRUE
BB10004747,"Tennis,Cricket,Tennis",American,1
BB10004748,"Boxing,Golf,Rugby",AMERICAN,
BB10004749,"Boxing,Hockey",,0
BB10004750,"Basketball,Football,Tennis,Football",,true
BB10004751,Football,AMERICAN,TRUE
BB10004752,"Hockey,Football,Golf,Cricket,Hockey",American,true
BB10004753,"Golf,Basketball",Fractional,0
BB10004754,"Rugby,Rugby",,TRUE
BB10004755,Golf,fractional,
BB10004756,"Rugby,Baseball,Boxing,Rugby,Rugby",DECIMAL,No
BB10004757,"Rugby,Boxing",American,No
BB10004758,Tennis,,Yes
BB10004759,"Tennis,Rugby,Golf",fractional,true
BB10004761,"Baseball,Tennis",,No
BB10004762,"Rugby,Tennis,Hockey",AMERICAN,
BB10004763,"Baseball,Hockey,Rugby,Football",American,false
BB10004764,"Hockey,Baseball,Football",AMERICAN,TRUE
BB10004765,Football,,0
BB10004766,"Tennis,Football",American,TRUE
BB10004768,Hockey,Dec,0
BB10004769,"Football,Football,Golf,Basketball",,FALSE
BB10004771,"Tennis,Hockey,Tennis",AMERICAN,
BB10004773,Football,Dec,0
BB10004774,"Boxing,Hockey",,0
BB10004775,"Football,Rugby,Football",,TRUE
BB10004776,Football,Decimal,1
BB10004777,"Boxing,Cricket,Tennis",AMERICAN,FALSE
BB10004778,"Basketball,Golf",,No
BB10004779,Tennis,,false
BB10004780,"Football,Hockey",Fractional,1
BB10004781,Basketball,AMERICAN,TRUE
BB10004782,Hockey,,Yes
BB10004784,Baseball,AMERICAN,
BB10004785,"Basketball,Basketball",Fractional,TRUE
BB10004786,Golf,Decimal,1
BB10004787,"Boxing,Rugby",Fractional,true
BB10004788,"Golf,Cricket,Hockey",,false
BB10004789,"Tennis,Basketball,Cricket,Tennis",,1
BB10004790,Basketball,American,false
BB10004791,"Boxing,Golf,Boxing",American,
BB10004793,Rugby,American,false
BB10004794,"Cricket,Tennis,Boxing",Fractional,No
BB10004795,"Tennis,Baseball",,Yes
BB10004796,"Football,Cricket",AMERICAN,
BB10004798,"Football,Baseball,Basketball",Fractional,Yes
BB10004799,"Rugby,Baseball,Rugby",Decimal,
BB10004800,"Golf,Cricket,Basketball",Decimal,No
BB10004801,"Rugby,Golf,Boxing",DECIMAL,FALSE
BB10004802,"Football,Rugby,Golf,Cricket",DECIMAL,FALSE
BB10004803,"Football,Hockey,Boxing",,false
BB10004804,"Rugby,Baseball,Tennis,Football",Decimal,No
BB10004806,"Golf,Golf",Dec,TRUE
BB10004807,"Tennis,Cricket",,Yes
BB10004809,"Basketball,Golf,Rugby,Hockey,Basketball",Decimal,0
BB10004812,Golf,,1
BB10004813,Basketball,AMERICAN,
BB10004814,"Golf,Cricket",Dec,FALSE
BB10004815,"Football,Tennis,Basketball",American,FALSE
BB10004816,"Boxing,Basketball,Boxing,Baseball",fractional,FALSE
BB10004817,"Tennis,Cricket,Golf,Football",AMERICAN,No
BB10004818,"Rugby,Boxing",Decimal,No
BB10004819,"Golf,Boxing,Baseball,Tennis",,No
BB10004820,"Golf,Rugby",Fractional,1
BB10004822,Rugby,DECIMAL,true
BB10004823,"Cricket,Baseball,Cricket",Dec,Yes
BB10004824,"Baseball,Boxing,Basketball",American,1
BB10004825,"Boxing,Golf,Tennis,Baseball",,Yes
BB10004826,"Tennis,Tennis",AMERICAN,FALSE
BB10004827,"Golf,Basketball",Dec,
BB10004828,"Rugby,Golf,Rugby,Boxing",,0
BB10004830,"Tennis,Rugby,Rugby",Decimal,Yes
BB10004831,"Boxing,Boxing,Golf,Football",fractional,TRUE
BB10004832,"Tennis,Football,Boxing",,0
BB10004833,"Rugby,Golf,Basketball",Fractional,
BB10004835,"Rugby,Baseball",American,
BB10004836,"Rugby,Golf,Basketball,Cricket",,No
BB10004837,"Football,Boxing,Boxing",,TRUE
BB10004838,"Football,Hockey,Baseball,Basketball",,false
BB10004839,Hockey,AMERICAN,true
BB10004840,"Basketball,Basketball,Basketball,Baseball",Fractional,true
BB10004841,"Golf,Rugby",,true
BB10004842,"Hockey,Cricket,Basketball",Dec,Yes
BB10004843,"Basketball,Cricket,Tennis",AMERICAN,TRUE
BB10004844,"Rugby,Rugby",Dec,FALSE
BB10004845,Basketball,Decimal,FALSE
BB10004846,Boxing,AMERICAN,
BB10004847,Rugby,Dec,Yes
BB10004848,"Tennis,Baseball,Hockey,Baseball",,1
BB10004850,Hockey,AMERICAN,No
BB10004851,"Football,Boxing,Football",AMERICAN,0
BB10004853,Tennis,fractional,No
BB10004854,Cricket,fractional,Yes
BB10004855,"Tennis,Tennis,Hockey,Tennis",Decimal,
BB10004856,"Boxing,Tennis,Golf",,No
BB10004857,"Football,Hockey,Golf,Rugby",American,TRUE
BB10004859,Baseball,Fractional,false
BB10004860,Boxing,AMERICAN,false
BB10004861,"Rugby,Tennis,Football",Fractional,Yes
BB10004863,"Golf,Boxing,Boxing",DECIMAL,false
BB10004864,"Baseball,Basketball",Dec,1
BB10004865,"Football,Golf,Hockey,Tennis",,1
BB10004866,"Football,Rugby,Tennis",Fractional,0
BB10004867,"Tennis,Baseball",American,FALSE
BB10004868,"Hockey,Football,Boxing",,Yes
BB10004871,"Cricket,Baseball,Golf,Hockey",American,Yes
BB10004872,"Rugby,Rugby,Golf,Tennis",,Yes
BB10004873,"Hockey,Golf,Football,Tennis",Fractional,FALSE
BB10004876,"Tennis,Cricket,Golf,Cricket",Fractional,0
BB10004877,"Cricket,Tennis",DECIMAL,TRUE
BB10004878,"Boxing,Boxing,Golf,Cricket",Fractional,
BB10004879,"Baseball,Basketball,Hockey,Rugby",,
BB10004880,"Boxing,Golf,Golf",Decimal,FALSE
BB10004881,"Hockey,Football,Hockey,Hockey",AMERICAN,Yes
BB10004882,"Football,Boxing,Rugby",,1
BB10004883,"Golf,Hockey",fractional,No
BB10004884,"Cricket,Boxing,Baseball,Cricket",fractional,true
BB10004885,"Football,Rugby,Cricket",,FALSE
BB10004886,"Basketball,Rugby,Baseball,Basketball",,FALSE
BB10004888,"Boxing,Boxing,Baseball",Dec,
BB10004889,"Boxing,Golf,Boxing,Basketball",fractional,1
BB10004890,"Basketball,Cricket,Football",Fractional,0
BB10004891,"Baseball,Tennis,Tennis,Football",Fractional,TRUE
BB10004892,"Rugby,Football,Boxing,Golf",AMERICAN,
BB10004893,Cricket,,1
BB10004894,"Baseball,Football,Football,Basketball",Decimal,FALSE
BB10004895,"Boxing,Cricket",fractional,false
BB10004896,Baseball,Fractional,1
BB10004897,"Cricket,Tennis,Tennis",,false
BB10004898,"Rugby,Football,Football",DECIMAL,true
BB10004899,"Hockey,Baseball,Rugby,Tennis",fractional,
BB10004900,"Cricket,Boxing,Baseball,Hockey",fractional,FALSE
BB10004901,"Tennis,Golf",,1
BB10004902,"Boxing,Baseball,Football,Golf",,true
BB10004903,"Cricket,Basketball,Cricket",fractional,
BB10004904,"Basketball,Hockey,Baseball,Baseball",,
BB10004905,"Boxing,Football,Basketball",American,FALSE
BB10004906,"Hockey,Football,Tennis,Cricket",American,TRUE
BB10004907,"Football,Tennis,Basketball",,
BB10004910,"Boxing,Rugby,Basketball,Baseball",DECIMAL,1
BB10004911,"Golf,Football,Rugby,Basketball",,No
BB10004912,"Rugby,Rugby",AMERICAN,No
BB10004913,"Hockey,Football",,
BB10004914,Hockey,DECIMAL,FALSE
BB10004915,Boxing,,FALSE
BB10004916,"Tennis,Rugby",Fractional,true
BB10004918,"Rugby,Cricket,Football",American,1
BB10004919,"Football,Football,Football",Dec,true
BB10004920,"Boxing,Hockey,Tennis",fractional,false
BB10004922,"Hockey,Hockey",Decimal,No
BB10004923,Baseball,Dec,1
BB10004924,"Boxing,Baseball",,TRUE
BB10004925,"Tennis,Golf,Hockey",AMERICAN,
BB10004926,"Tennis,Boxing",fractional,
BB10004927,Boxing,fractional,
BB10004928,"Football,Basketball,Rugby,Boxing,Football",,true
BB10004929,"Baseball,Boxing,Cricket,Golf",,No
BB10004930,"Tennis,Tennis,Hockey",American,Yes
BB10004931,"Golf,Rugby,Golf,Football",,false
BB10004932,"Hockey,Boxing,Cricket,Tennis",Decimal,Yes
BB10004934,Tennis,,
BB10004936,"Cricket,Cricket",Dec,FALSE
BB10004937,"Rugby,Rugby",Fractional,No
BB10004938,"Boxing,Tennis,Football,Golf,Boxing",,false
BB10004939,Football,fractional,Yes
BB10004940,"Golf,Football,Rugby",Decimal,FALSE
BB10004943,"Golf,Tennis",DECIMAL,
BB10004944,"Football,Basketball",,0
BB10004945,"Hockey,Tennis,Baseball,Hockey",Decimal,Yes
BB10004946,"Rugby,Baseball,Rugby,Boxing",Fractional,1
BB10004947,"Boxing,Football,Basketball,Football,Boxing",Decimal,FALSE
BB10004948,Boxing,American,TRUE
BB10004949,"Football,Hockey,Hockey,Rugby",AMERICAN,FALSE
BB10004950,Cricket,Dec,No
BB10004951,"Hockey,Baseball,Cricket,Hockey",Dec,0
BB10004952,Rugby,AMERICAN,
BB10004953,Cricket,,FALSE
BB10004954,"Hockey,Boxing,Golf,Basketball",Decimal,true
BB10004955,"Golf,Golf,Hockey",DECIMAL,true
BB10004956,Tennis,Dec,
BB10004957,"Boxing,Cricket,Rugby,Boxing",Decimal,FALSE
BB10004958,Rugby,DECIMAL,FALSE
BB10004960,Basketball,Fractional,true
BB10004961,Tennis,,
BB10004962,"Hockey,Tennis,Golf",Decimal,1
BB10004963,Cricket,Decimal,No
BB10004964,"Football,Baseball",AMERICAN,true
BB10004966,"Golf,Football,Cricket",AMERICAN,
BB10004967,"Hockey,Rugby",fractional,true
BB10004968,Boxing,,true
BB10004969,Hockey,AMERICAN,0
BB10004970,"Golf,Baseball",,Yes
BB10004971,"Boxing,Basketball,Rugby,Basketball",Decimal,true
BB10004972,"Cricket,Football,Cricket",Fractional,0
BB10004973,"Rugby,Basketball,Tennis",,TRUE
BB10004974,"Boxing,Cricket,Basketball",DECIMAL,Yes
BB10004975,"Baseball,Rugby,Boxing",Fractional,
BB10004976,Hockey,Fractional,
BB10004977,"Boxing,Tennis,Baseball,Football",DECIMAL,0
BB10004978,"Football,Rugby,Football",Decimal,1
BB10004979,"Football,Boxing,Tennis",Dec,Yes
BB10004980,"Rugby,Cricket,Baseball,Golf",Dec,0
BB10004981,Cricket,,
BB10004982,"Basketball,Boxing,Basketball",Fractional,
BB10004983,"Golf,Rugby,Golf,Football",Fractional,
BB10004984,"Boxing,Cricket,Golf,Hockey",Fractional,
BB10004985,"Football,Cricket,Boxing,Cricket",,1
BB10004986,Tennis,,TRUE
BB10004987,Cricket,American,Yes
BB10004989,"Hockey,Cricket,Basketball,Football,Hockey",,
BB10004990,"Boxing,Tennis,Hockey",Decimal,Yes
BB10004991,"Basketball,Cricket",,1
BB10004992,"Football,Football",Dec,TRUE
BB10004993,"Hockey,Rugby,Rugby",Decimal,
BB10004995,"Golf,Hockey,Rugby,Cricket",Fractional,
BB10004996,Tennis,AMERICAN,false
BB10004997,"Basketball,Football,Boxing,Hockey",AMERICAN,1
BB10004998,"Hockey,Tennis,Basketball",American,true
BB10004999,"Cricket,Basketball,Golf,Boxing",fractional,TRUE
BB10005000,Baseball,Dec,1
