document_id,user_id,document_type,upload_date,status,verified_by
b6a5bfd1-05c2-422c-b679-50f6f744ff15,BB10004167,Driver License,2023-10-26,Pending,megan.martin@boltbettingcompliance.com
c9563909-1841-4ea4-9843-9377288de5e1,BB10004168,Passport,2024-01-12,,
de95e250-04f0-437a-9770-124fff7afc9f,BB10004168,Scan_Passport,2024-03-06,invalid,benjamin.walker@boltbettingcompliance.com
858f9a38-b661-4966-b275-98bb1e9f90af,BB10004168,Passport,2024-03-24,Verified,john.smith@boltbettingcompliance.com
cc1a9d3e-e2e8-49ef-b56b-d90f3f44935b,BB10004169,Utility Bill,2023-07-11,invalid,emily.jones@boltbettingcompliance.com
6acc7883-c373-4fc0-805c-32de1f587523,BB10004169,Utility Bill,2023-08-14,invalid,benjamin.walker@boltbettingcompliance.com
f3d1e796-da85-4e2c-8096-c25f08dee381,BB10004170,Driver License,2024-02-05,Verified,kevin.moore@boltbettingcompliance.com
8cf1c915-a95f-4da2-bce0-69eeaee7c6ed,BB10004170,Driver License,2024-03-06,Rejected,emma.white@boltbettingcompliance.com
bfa38faa-bcbc-4144-993f-049cc993cef1,BB10004170,Scan_Utility Bill,2023-08-10,Rejected,emma.white@boltbettingcompliance.com
5eec8ead-4cdc-4daf-b38e-84cfde611cbd,BB10004171,National ID,2024-04-13,,benjamin.walker@boltbettingcompliance.com
38fda942-a75d-4164-a0a3-c1cd4d25a3fd,BB10004173,Passport,2024-02-24,,brian.anderson@boltbettingcompliance.com
df903e74-82bb-4ac9-beaf-f4d672dd7715,BB10004173,Passport,2024-03-26,Verified,
d647c811-38ad-49aa-85e2-f52b16b3acf6,BB10004173,Utility Bill,2023-09-04,Rejected,alex.robinson@boltbettingcompliance.com
68a7af40-3e2f-4cde-bcdc-ada4bb5bb8e7,BB10004173,Utility Bill,2023-10-20,Pending,zoe.lee@boltbettingcompliance.com
509e9924-1007-40f3-9984-4a0df02c9165,BB10004175,Passport,2023-11-28,Pending,alex.robinson@boltbettingcompliance.com
2f8e70f5-0b71-4364-b439-a87201d6c058,BB10004175,Utility Bill,2023-07-11,Rejected,daniel.miller@boltbettingcompliance.com
7b665502-2b02-4681-8e33-76e6dad1b446,BB10004177,Passport,2024-03-16,Rejected,ryan.harris@boltbettingcompliance.com
ad0e453f-a38e-412b-81c8-0dc301542405,BB10004177,National ID,2023-12-14,UNKNOWN,sarah.davis@boltbettingcompliance.com
ae56038e-5a2f-4a0a-bfba-8168a9223482,BB10004178,Utility Bill,2024-05-14,Verified,chloe.clark@boltbettingcompliance.com
0a7f2946-d218-4143-b096-d33dbfb3c4e8,BB10004178,Utility Bill,2024-06-19,Rejected,brian.anderson@boltbettingcompliance.com
49d5e8e5-f4e4-4c60-b21b-53c512f448b9,BB10004178,Utility Bill,2024-07-29,invalid,sarah.davis@boltbettingcompliance.com
ac9f7d39-67ad-42a6-bd3f-e0aadbd49895,BB10004178,Passport,2023-09-13,Rejected,emma.white@boltbettingcompliance.com
f898c822-f4c0-423c-8306-9a5f8fc756fa,BB10004178,Passport,2023-10-06,Verified,emma.white@boltbettingcompliance.com
2487999b-423e-4b11-9447-08f7182e57a2,BB10004178,Driver License,2024-01-27,invalid,
1b3e4cda-25fd-4d8e-9619-fe89a4d29093,BB10004178,Driver License,2024-03-03,Verified,jane.doe@boltbettingcompliance.com
9399fe76-06da-4923-acc3-4ddd01cf641b,BB10004179,National ID,2023-10-11,Rejected,
b0f45c58-67d6-48d3-adb4-d45afad5ad24,BB10004179,National ID,2023-11-21,Verified,ryan.harris@boltbettingcompliance.com
8c352727-f8a6-478a-80ac-57da909e11a5,BB10004179,Passport,2023-11-01,Pending,michael.brown@boltbettingcompliance.com
6c1bb7c3-188f-470a-8cb1-f17fb464aa3e,BB10004179,Passport,2023-11-05,invalid,laura.taylor@boltbettingcompliance.com
356209f5-ef50-4507-9956-2d6ec6aefcc7,BB10004179,Driver License,2023-07-22,,jane.doe@boltbettingcompliance.com
90bc25cf-04aa-4488-be8c-0564e52a62d4,BB10004180,National ID,2023-09-17,Pending,laura.taylor@boltbettingcompliance.com
9482085a-7b8f-4339-92e1-c81af3f5cdc9,BB10004180,National ID,2023-10-11,UNKNOWN,jane.doe@boltbettingcompliance.com
911b917f-0ce1-49b0-90f2-b7d57390f8b8,BB10004180,Driver License,2023-08-28,Pending,sarah.davis@boltbettingcompliance.com
6171bc69-e858-4255-bc1d-9d9ee86c78ca,BB10004180,Driver License,2023-10-01,Pending,joshua.jackson@boltbettingcompliance.com
5d435115-9c60-4ca2-bd91-7fbe3f6761ba,BB10004180,Passport,2023-12-24,,olivia.thomas@boltbettingcompliance.com
e3d7e3dd-5f74-490c-83a6-48cafcb5db62,BB10004180,Passport,2024-01-29,Verified,nathan.lewis@boltbettingcompliance.com
2db31a56-925f-43a1-9194-b0f28cce9fcc,BB10004181,Passport,2024-04-16,Rejected,megan.martin@boltbettingcompliance.com
d870e2c6-7a69-4f76-b947-ef92877ae690,BB10004182,Utility Bill,2023-09-20,invalid,chloe.clark@boltbettingcompliance.com
7ffb11e1-25ab-4805-a2bf-1074f3dadb4b,BB10004182,Passport,2024-01-14,,lisa.wilson@boltbettingcompliance.com
c5302f9a-7ea0-4501-beee-7097e2c2a200,BB10004183,Utility Bill,2023-11-22,invalid,kevin.moore@boltbettingcompliance.com
d3c745f3-5a69-44cc-9ba7-d068e1496fb9,BB10004183,Driver License,2023-05-25,UNKNOWN,alex.robinson@boltbettingcompliance.com
e82a5424-72d9-4d61-8133-ca2008244a4f,BB10004183,Driver License,2023-06-17,invalid,
67ebd205-805a-497b-b80f-021e6e4268fa,BB10004183,National ID,2023-07-02,invalid,emily.jones@boltbettingcompliance.com
a2d4b325-a2de-4fb1-a8f6-4ec1a5a9f1e6,BB10004184,Passport,2023-09-25,invalid,lisa.wilson@boltbettingcompliance.com
2ca6bf91-b098-4cb3-b429-8a450fcfb112,BB10004184,Passport,2023-10-23,invalid,daniel.miller@boltbettingcompliance.com
3a5ba1ff-12a9-43c9-8b54-8c5365c3f16b,BB10004185,Utility Bill,2024-01-25,Pending,megan.martin@boltbettingcompliance.com
0c1dd0f2-ecc8-4b81-b041-9b3f237aef5c,BB10004185,Utility Bill,2024-03-02,Pending,joshua.jackson@boltbettingcompliance.com
dc201e6c-e79d-4ea0-8ab7-e47925bff070,BB10004185,Utility Bill,2024-03-19,,kevin.moore@boltbettingcompliance.com
495491cd-a424-4913-ae30-e264e407a8e9,BB10004186,Utility Bill,2024-01-27,Verified,daniel.miller@boltbettingcompliance.com
ca22af18-7125-4fa0-a282-547e45e1f09f,BB10004186,Utility Bill,2024-02-13,Rejected,jane.doe@boltbettingcompliance.com
5a3f5b02-bb8f-47f5-954d-df292ca56ad2,BB10004186,National ID,2024-02-18,Rejected,nathan.lewis@boltbettingcompliance.com
01df7abc-72a6-4f61-9f18-ed204ac8c28c,BB10004186,National ID,2024-03-17,invalid,kevin.moore@boltbettingcompliance.com
b29758e9-f76d-4a23-a942-ffd471e83b46,BB10004186,National ID,2024-04-02,Rejected,brian.anderson@boltbettingcompliance.com
6897a059-8970-4a7a-8999-bbb27e27e126,BB10004186,Passport,2024-02-09,Rejected,daniel.miller@boltbettingcompliance.com
c744c925-efb6-4299-96a4-cec6ed8a9cb5,BB10004187,Driver License,2024-02-08,invalid,john.smith@boltbettingcompliance.com
81b1d43d-a07c-4a28-bbf5-3edcd835adb9,BB10004187,Driver License,2024-03-19,Rejected,john.smith@boltbettingcompliance.com
4c36dc01-a3ee-4674-8f86-f6cacedd678d,BB10004187,National ID,2023-08-11,Verified,joshua.jackson@boltbettingcompliance.com
2987b46a-d1c3-4c26-9346-25f5b983d9c7,BB10004188,National ID,2023-06-28,UNKNOWN,lisa.wilson@boltbettingcompliance.com
9b1a36ba-d028-406c-8904-819a76a2aff9,BB10004188,National ID,2023-08-09,Rejected,chloe.clark@boltbettingcompliance.com
74db1b5e-f496-4bf5-b35c-9092814f61d3,BB10004188,Passport,2023-06-09,,kevin.moore@boltbettingcompliance.com
e1ee9706-35eb-4ce4-822c-bac024887942,BB10004188,Passport,2023-07-19,UNKNOWN,
29e520a6-22f9-440c-a80b-36b63d377201,BB10004188,Passport,2023-08-19,,joshua.jackson@boltbettingcompliance.com
a4348633-dada-4ab9-83ef-5cede2a8c416,BB10004190,National ID,2023-09-25,Rejected,olivia.thomas@boltbettingcompliance.com
e9d8089f-94ec-483c-a17b-141b9e62f494,BB10004191,Passport,2023-08-09,,benjamin.walker@boltbettingcompliance.com
887e5b10-fa60-434f-940c-67f774ccc82d,BB10004192,Utility Bill,2024-04-11,Verified,
45d9fd27-f4f9-4139-9b0f-28732745e94a,BB10004193,Utility Bill,2024-05-23,Verified,brian.anderson@boltbettingcompliance.com
d17b9076-ee4a-4c0c-8e0d-4c768cfc1ac4,BB10004194,National ID,2024-04-18,UNKNOWN,brian.anderson@boltbettingcompliance.com
38d6a325-898d-4508-bf79-977f3547fbb9,BB10004195,National ID,2024-05-25,invalid,sarah.davis@boltbettingcompliance.com
14561605-87ad-40f2-ab3f-31a937f90872,BB10004195,National ID,2024-05-29,Pending,
c4ed556a-7cd0-4615-af31-6d0c755da508,BB10004196,Driver License,2023-12-14,Rejected,lisa.wilson@boltbettingcompliance.com
a6085e29-efa6-4394-ae8e-5d1e331c5f2a,BB10004196,National ID,2024-03-02,Verified,megan.martin@boltbettingcompliance.com
d8f3edb2-9544-4a01-87bb-c5b461816883,BB10004196,National ID,2024-03-08,,benjamin.walker@boltbettingcompliance.com
f0ea0e56-394f-4c3d-b78c-32ab0761a4c6,BB10004197,Utility Bill,2023-05-29,Verified,brian.anderson@boltbettingcompliance.com
a0440802-cae9-45fc-a035-21f71f467fc2,BB10004197,Driver License,2023-08-27,UNKNOWN,daniel.miller@boltbettingcompliance.com
ef1fcb29-3b97-4bdf-b15f-b0a3f4dd98d0,BB10004197,Driver License,2023-10-03,,emily.jones@boltbettingcompliance.com
79979d33-08c8-4f27-a367-70dfa202a768,BB10004197,National ID,2023-12-23,invalid,megan.martin@boltbettingcompliance.com
a333c7a3-def8-4d40-985a-03d0f05f4000,BB10004197,National ID,2024-02-11,,jane.doe@boltbettingcompliance.com
a7f1c585-4244-4f07-9ac3-178b41f6c8bd,BB10004198,Passport,2023-09-08,Pending,john.smith@boltbettingcompliance.com
599fcf99-e0a7-4cb4-b148-e2d9d5b3d93d,BB10004198,Passport,2023-10-11,Rejected,megan.martin@boltbettingcompliance.com
396955f0-16f0-458b-85de-c29e6bdc2d1c,BB10004199,Driver License,2023-10-18,Pending,jane.doe@boltbettingcompliance.com
df9d9a6a-f064-431b-b03c-34280b86f992,BB10004200,Passport,2023-10-14,Rejected,emma.white@boltbettingcompliance.com
de2c6549-e6f6-4bdc-8494-2160dbc79feb,BB10004200,Driver License,2024-05-23,invalid,emily.jones@boltbettingcompliance.com
a6e67012-e41e-4f8a-a752-47015fcc1c65,BB10004201,Driver License,2023-12-18,invalid,jane.doe@boltbettingcompliance.com
124a487e-61cb-4384-be27-176b9fda1187,BB10004201,Passport,2023-12-27,Rejected,emily.jones@boltbettingcompliance.com
52e1a20e-69cd-4833-bcf6-f44b95bfccbd,BB10004201,Passport,2024-01-07,Pending,kevin.moore@boltbettingcompliance.com
5db8097a-ca23-47f8-8e19-649779354702,BB10004201,National ID,2023-08-31,,kevin.moore@boltbettingcompliance.com
a99fe2be-b296-43f5-bbf6-7986515c2fa3,BB10004201,National ID,2023-10-06,Pending,megan.martin@boltbettingcompliance.com
6d3d549a-fcf1-46a9-8e48-00a4d03612cf,BB10004202,Passport,2023-11-20,Rejected,zoe.lee@boltbettingcompliance.com
01a66cde-a255-4ca9-bc04-f3e415b8228c,BB10004202,Passport,2023-12-21,Pending,
74704cc5-2e62-42ef-bb84-34871373a2c9,BB10004202,National ID,2024-04-27,invalid,emma.white@boltbettingcompliance.com
2ab97a10-1481-4565-91c9-5e9487da9b64,BB10004202,National ID,2024-05-13,UNKNOWN,kevin.moore@boltbettingcompliance.com
8d477970-5ecb-422b-9a3b-d18d34278510,BB10004202,Scan_Utility Bill,2024-04-06,invalid,sarah.davis@boltbettingcompliance.com
7ba2bee6-8d83-4bd5-8f3f-3d8c0dcc6b1b,BB10004203,National ID,2023-07-02,Rejected,chloe.clark@boltbettingcompliance.com
e6707065-4392-4d0f-833a-f4f531c3248a,BB10004203,Driver License,2023-09-28,Pending,kevin.moore@boltbettingcompliance.com
16730780-f4bc-41c0-a8b5-1c56473ca219,BB10004203,Driver License,2023-10-02,Pending,michael.brown@boltbettingcompliance.com
200303e5-ee6d-4fea-9265-85a4939e670a,BB10004203,Driver License,2023-10-31,Rejected,john.smith@boltbettingcompliance.com
792a0b6f-1910-41a6-9512-e2fadc788ba6,BB10004203,Passport,2023-11-20,Pending,
38cc1d43-01a1-4f62-a841-860ac3618ed7,BB10004203,Passport,2024-01-06,,benjamin.walker@boltbettingcompliance.com
885aec2c-7ef4-45e3-919c-792229813ce7,BB10004204,Scan_National ID,2023-07-23,,
f32339d4-f125-4274-bbbb-ed8ff4af25a9,BB10004204,National ID,2023-08-10,Pending,
a11c8aa9-7ccf-403b-a97b-e9c6ac339929,BB10004204,Utility Bill,2023-06-24,Verified,michael.brown@boltbettingcompliance.com
4b13f71e-fc3d-4a34-9b4e-691028a6c5eb,BB10004204,Utility Bill,2023-08-04,Rejected,brian.anderson@boltbettingcompliance.com
8fb113f5-fd0d-4a2d-bee1-55ae81ba94fc,BB10004206,Passport,2023-06-21,,sarah.davis@boltbettingcompliance.com
353ba855-c37f-4ef5-839c-423730eaf02c,BB10004206,Driver License,2023-07-10,invalid,ryan.harris@boltbettingcompliance.com
63e3b8ca-6798-42a8-b95b-80571b209044,BB10004206,Driver License,2023-08-14,Verified,megan.martin@boltbettingcompliance.com
39fb2ca5-ab06-4569-9613-ad9678e2c1be,BB10004206,Scan_National ID,2024-04-10,invalid,jane.doe@boltbettingcompliance.com
329993d2-b58e-494b-aaec-549c5798d271,BB10004208,Passport,2024-03-21,,olivia.thomas@boltbettingcompliance.com
97c34d4d-3bc0-42e7-8c4e-92b3afd6fe56,BB10004209,Driver License,2024-02-13,UNKNOWN,joshua.jackson@boltbettingcompliance.com
99a01a1f-3725-4f3c-8e6f-d31bed1c4c93,BB10004209,National ID,2024-04-21,Rejected,chloe.clark@boltbettingcompliance.com
d9b1b102-b456-40be-89b8-da0638ab5c21,BB10004210,Driver License,2023-08-31,Verified,sarah.davis@boltbettingcompliance.com
18591fbc-b66d-48d0-b63d-0a9e1b0f27fd,BB10004210,National ID,2024-04-16,Rejected,michael.brown@boltbettingcompliance.com
c6b5eee2-0a12-497d-8d46-2ce098be063e,BB10004210,Scan_Utility Bill,2024-01-11,,ryan.harris@boltbettingcompliance.com
ea2c1e15-6d97-41c0-a0e0-8fcb8319fa17,BB10004210,Utility Bill,2024-01-27,Pending,daniel.miller@boltbettingcompliance.com
af37735f-0620-4148-8bed-f278d53225dc,BB10004210,Utility Bill,2024-02-19,Rejected,john.smith@boltbettingcompliance.com
a824a72b-e410-420f-92c7-82d9f1655df0,BB10004211,National ID,2024-03-09,,
0d78c1c1-e83f-43c0-8669-25fdf94d41a8,BB10004211,Passport,2023-08-13,Pending,michael.brown@boltbettingcompliance.com
e53dba04-6733-45f5-80cf-5c063e066fe9,BB10004211,Driver License,2023-09-06,Pending,kevin.moore@boltbettingcompliance.com
7f4216ae-ac77-4eaf-b424-3eb3d83c005a,BB10004211,Driver License,2023-10-23,Verified,joshua.jackson@boltbettingcompliance.com
3c8a7a12-2cc0-4119-8069-7dd2b3a8a663,BB10004212,Utility Bill,2024-04-24,,ryan.harris@boltbettingcompliance.com
387cb4be-afbf-42c9-b7ac-009989c37faf,BB10004212,Passport,2023-09-14,UNKNOWN,emma.white@boltbettingcompliance.com
3dd18f5c-a097-4ba0-8d7f-48e2b905f842,BB10004212,National ID,2024-05-18,Verified,lisa.wilson@boltbettingcompliance.com
fbea6cf0-f72a-496b-9d4d-07478d6f24cf,BB10004213,National ID,2024-03-03,Rejected,
6a04d05f-e015-45a5-a4d8-a99b50829dcc,BB10004213,Passport,2023-07-05,Rejected,emma.white@boltbettingcompliance.com
4a5bfe9d-a767-43ac-8e75-e3c01d778ec6,BB10004214,Passport,2024-04-01,Verified,jane.doe@boltbettingcompliance.com
c1bb6f2a-4c70-4fbf-bc7b-46ad58e9a01e,BB10004214,Passport,2024-05-13,UNKNOWN,megan.martin@boltbettingcompliance.com
8bad9148-7620-4fff-ad72-586ea92d53fb,BB10004215,Driver License,2024-01-28,Verified,olivia.thomas@boltbettingcompliance.com
962a6d2b-5944-4263-864b-4933e1fc9fee,BB10004215,Driver License,2024-03-03,invalid,emma.white@boltbettingcompliance.com
3e1d0cb5-0813-4e46-ae9c-b46078eb4274,BB10004215,Utility Bill,2024-03-10,Rejected,laura.taylor@boltbettingcompliance.com
fd310985-2cc6-4c9a-adfe-7591a3503f7b,BB10004215,Utility Bill,2024-04-06,Rejected,lisa.wilson@boltbettingcompliance.com
da192ee7-fc10-469b-800d-5891f0fa3f22,BB10004215,National ID,2023-06-25,Rejected,benjamin.walker@boltbettingcompliance.com
4d603f67-9378-4830-9053-50d06e3b449c,BB10004215,National ID,2023-07-14,Verified,nathan.lewis@boltbettingcompliance.com
237de476-61f7-41cd-9a0e-6242fbd2453e,BB10004216,Driver License,2023-07-13,Rejected,laura.taylor@boltbettingcompliance.com
4b63981e-91d6-415a-8e65-ca49a7dac192,BB10004216,Driver License,2023-08-11,Pending,john.smith@boltbettingcompliance.com
abd02ad8-8ded-47d8-a119-4c4e00982f21,BB10004217,Passport,2023-08-08,,joshua.jackson@boltbettingcompliance.com
bb3fa329-6443-48bb-a7cb-c3007bb2fd53,BB10004217,Utility Bill,2023-05-30,Rejected,olivia.thomas@boltbettingcompliance.com
3e94eaa9-f0ec-4b57-9df3-9c62888eeb81,BB10004217,Utility Bill,2023-07-11,Pending,kevin.moore@boltbettingcompliance.com
6bfc3750-ba0b-4265-b773-7de8009f66f5,BB10004217,Utility Bill,2023-07-31,Verified,zoe.lee@boltbettingcompliance.com
42400420-da72-49c5-b2c0-a50196352023,BB10004218,Driver License,2023-09-08,Verified,michael.brown@boltbettingcompliance.com
8315d09f-9d7c-4333-95e9-ea8d961dc1d9,BB10004218,Passport,2024-02-16,Verified,daniel.miller@boltbettingcompliance.com
d1f5ebae-e692-475d-ab5d-700239cf296e,BB10004218,Passport,2024-03-14,,
8ea0dae7-ac2c-4c56-862f-bfc01ce942ef,BB10004219,Passport,2023-11-01,,daniel.miller@boltbettingcompliance.com
94813000-caae-4bf0-a08b-7eb6ad6bbc82,BB10004219,Passport,2023-11-24,invalid,emily.jones@boltbettingcompliance.com
156e4aea-b1ac-420b-a18d-37eed0edab3f,BB10004219,Scan_Passport,2023-12-19,invalid,alex.robinson@boltbettingcompliance.com
8f43c5bb-5183-4ada-937b-12a1141f5659,BB10004220,Utility Bill,2024-05-23,Rejected,emma.white@boltbettingcompliance.com
24d93089-0bd1-46b2-8851-1e2d26fabc40,BB10004220,Passport,2024-04-19,invalid,michael.brown@boltbettingcompliance.com
2485c2e7-d558-4e04-b506-5e47f07f03e7,BB10004220,Passport,2024-05-26,invalid,olivia.thomas@boltbettingcompliance.com
cf6e53a3-3a30-4a77-8f6a-175adb34b0c9,BB10004220,Passport,2024-06-19,Pending,chloe.clark@boltbettingcompliance.com
479f00f3-c546-4220-9a15-04d92b4a4f7d,BB10004220,National ID,2023-06-02,Verified,emma.white@boltbettingcompliance.com
22bc6b7f-4b7a-4f76-9e4e-07a8ad7695d0,BB10004221,Utility Bill,2023-10-08,Rejected,benjamin.walker@boltbettingcompliance.com
453e77d9-9773-4669-83d2-ba8b352500f0,BB10004221,National ID,2024-02-18,Verified,john.smith@boltbettingcompliance.com
9dd140ba-a6ad-4d89-b145-17217a3933b6,BB10004222,Utility Bill,2023-11-02,Rejected,alex.robinson@boltbettingcompliance.com
5c67345c-a7b3-4d8e-b3b8-4755cfa846af,BB10004223,Utility Bill,2023-11-05,Rejected,megan.martin@boltbettingcompliance.com
107cc723-7c09-4ea4-ab83-54fe510f318b,BB10004224,Utility Bill,2024-03-13,Verified,kevin.moore@boltbettingcompliance.com
a2928cab-cc2a-42e2-a1bd-b3749bdabf74,BB10004224,Utility Bill,2024-04-29,Rejected,emily.jones@boltbettingcompliance.com
39175b6f-5aa1-45a5-b586-5e7c90aa9a4d,BB10004225,Utility Bill,2024-04-04,,laura.taylor@boltbettingcompliance.com
c64eb95a-5fbf-4525-bc44-67f3274aca36,BB10004225,Utility Bill,2024-05-15,Verified,nathan.lewis@boltbettingcompliance.com
feab956f-ba49-4dd9-b1ec-a491e291e2c2,BB10004226,National ID,2023-06-27,Rejected,laura.taylor@boltbettingcompliance.com
d995fdf6-6758-4dae-a93b-21e772e3c1ed,BB10004226,Utility Bill,2023-06-21,Rejected,ryan.harris@boltbettingcompliance.com
0c5b70d1-49bf-4ed8-9a8e-f4d2d8570756,BB10004226,Driver License,2024-03-23,Pending,daniel.miller@boltbettingcompliance.com
5abe2ad5-2e78-42f8-9a26-ebc3dc705d31,BB10004227,Driver License,2023-07-18,Rejected,emily.jones@boltbettingcompliance.com
ca3cac04-32d1-49d4-8b0b-106ebeac85d6,BB10004227,Passport,2023-08-07,Pending,
fa973b97-0163-4652-8337-bee5100c181d,BB10004227,Passport,2023-09-07,Verified,chloe.clark@boltbettingcompliance.com
1fa5d09a-9912-4ed9-8818-8eb91eb413eb,BB10004227,Passport,2023-09-19,Pending,chloe.clark@boltbettingcompliance.com
f3a50c55-aebc-4fe6-9ee7-c166d909ccf6,BB10004228,Utility Bill,2023-11-21,,nathan.lewis@boltbettingcompliance.com
383f8cee-e7b0-435d-81ee-48166021e5de,BB10004228,Passport,2023-08-21,Rejected,joshua.jackson@boltbettingcompliance.com
1f54ac43-c4a6-48cb-9021-cb258d7f0bbb,BB10004229,Passport,2024-04-09,Verified,emma.white@boltbettingcompliance.com
bd1569ff-9dcc-43e9-9695-f5673b531908,BB10004229,Utility Bill,2023-12-18,invalid,emma.white@boltbettingcompliance.com
bc0e62af-9052-43fc-b81d-85eb554418d1,BB10004229,Utility Bill,2024-01-09,Rejected,
aca5f0f6-4af1-453d-ae9c-1fd1deba1145,BB10004230,National ID,2023-12-18,Rejected,daniel.miller@boltbettingcompliance.com
3972fad4-e804-4d6d-a4b6-f2a7d1d8f039,BB10004230,Passport,2024-05-12,Rejected,lisa.wilson@boltbettingcompliance.com
906ddeb7-93a1-4105-971f-5356e7a923be,BB10004230,Passport,2024-05-28,Verified,michael.brown@boltbettingcompliance.com
00023ff7-7bee-4f63-952f-18b05af99054,BB10004230,Passport,2024-07-21,Pending,benjamin.walker@boltbettingcompliance.com
19e26a16-31ac-404f-abf9-da67c5878756,BB10004231,National ID,2023-12-13,Pending,joshua.jackson@boltbettingcompliance.com
1ffad31e-58c7-4dec-8583-e333de3d3f5d,BB10004231,Utility Bill,2023-12-11,Rejected,kevin.moore@boltbettingcompliance.com
d61ed307-5c9a-4bf3-a9ca-5de0af857f21,BB10004232,National ID,2023-10-25,Verified,benjamin.walker@boltbettingcompliance.com
a5fa92e5-2e9e-44ec-8a4b-dfd6297abf6a,BB10004232,Driver License,2023-06-19,Verified,benjamin.walker@boltbettingcompliance.com
b77e99bb-92bf-4109-aa54-4014d9df16b8,BB10004232,Passport,2024-02-22,UNKNOWN,michael.brown@boltbettingcompliance.com
be1bb0a1-2f56-4729-b627-3122ca9d4aa9,BB10004232,Passport,2024-03-19,Rejected,olivia.thomas@boltbettingcompliance.com
bb9d44be-5608-4718-bc44-6d5faabf1082,BB10004233,Driver License,2024-01-21,,
6bb94a6b-f7f9-4830-8533-e23a2f48f1ef,BB10004233,Driver License,2024-03-03,Rejected,laura.taylor@boltbettingcompliance.com
8f7780a3-0754-4959-aebe-6530d1f37521,BB10004233,Passport,2024-04-19,Rejected,megan.martin@boltbettingcompliance.com
fb3f477e-9a92-48cc-b167-bb11b8ac2382,BB10004233,National ID,2023-05-22,invalid,
663fd660-0cb0-4b36-a1d5-2c7e83e330c8,BB10004233,National ID,2023-07-01,Verified,jane.doe@boltbettingcompliance.com
e677b496-7d22-410d-a98b-4f5333422ddc,BB10004233,National ID,2023-08-11,,john.smith@boltbettingcompliance.com
6ee6ec17-fd16-4949-96a5-33e66818b9d5,BB10004235,Passport,2024-01-28,Rejected,olivia.thomas@boltbettingcompliance.com
59189385-a988-4016-a21e-83e910d2d163,BB10004235,Passport,2024-02-16,Verified,daniel.miller@boltbettingcompliance.com
d5569dd3-fa14-4b0d-80ab-7c58a1ddd513,BB10004235,Passport,2024-04-11,Verified,chloe.clark@boltbettingcompliance.com
