txn_id,user_id,txn_type,amount,payment_method,status,txn_time
TSC10011131,BB10000657,,96.55,Cash,processing,2025-02-03
TSC10011132,BB10000750,,307.8,Crypto,SUCCESS,2025-02-15 10:02:24
TSC10011133,BB10003829,deposit,4581.06,mpesa,SUCCESS,2024-08-16
TSC10011134,BB10001002,,1626.11,mpesa,SUCCESS,"Jan 07, 2025 09:14"
TSC10011135,BB10001306,withdraw,83.74,PayPal,,"Dec 13, 2024 23:32"
TSC10011136,BB10004637,,3411.07,Crypto,Completed,04-04-2025 10:11 AM
TSC10011137,BB10003580,,1640.28,Credit Card,,2025-01-09 20:34:52
TSC10011138,BB10001380,withdraw,2744.48,PayPal,,2024-08-14
TSC10011139,BB10002243,Deposit,3225.54,,Completed,"02 October 2024, 20:50"
TSC10011140,BB10004050,Deposit,1562.85,Credit Card,,2024-05-13 23:39:22
TSC10011141,BB10004471,deposit,581.38,Credit Card,processing,"Oct 05, 2024 11:26"
TSC10011142,BB10002185,Deposit,716.04,Credit Card,,06-23-2024 01:04 PM
TSC10011143,BB10000744,Wd,3016.53,Bank Transfer,cancelled,"12 August 2024, 16:29"
TSC10011144,BB10002908,withdraw,471.88,Crypto,,"11 December 2024, 22:57"
TSC10011145,BB10002041,Deposit,1995.79,Cash,Completed,2025-04-28
TSC10011146,BB10002932,Deposit,3960.06,Crypto,,2024-08-31
TSC10011147,BB10001375,withdraw,3441.92,Crypto,cancelled,"Jul 26, 2024 23:38"
TSC10011148,BB10004732,Withdrawal,3352.57,,processing,2024-05-13 17:59:36
TSC10011149,BB10000605,Withdrawal,4084.45,Bank Transfer,Pending,09-02-2024 05:00 PM
TSC10011150,BB10002789,deposit,3876.26,Bank Transfer,cancelled,05-30-2024 10:08 AM
TSC10011151,BB10000709,Wd,2886.88,Crypto,Completed,"Aug 20, 2024 06:37"
TSC10011152,BB10003758,deposit,3061.68,Crypto,processing,22/01/2025 05:05
TSC10011153,BB10004494,,1976.21,Credit Card,processing,2025-03-05
TSC10011154,BB10002490,Wd,1614.87,Cash,processing,"Dec 07, 2024 21:05"
TSC10011155,BB10002190,withdraw,1127.45,Bank Transfer,Pending,"Dec 24, 2024 23:50"
TSC10011156,BB10004432,withdraw,360.92,,cancelled,"04 September 2024, 05:19"
TSC10011157,BB10003008,,1830.49,,SUCCESS,"Sep 26, 2024 05:47"
TSC10011158,BB10004664,Deposit,4979.94,Mobile Money,,"Apr 11, 2025 18:36"
TSC10011159,BB10000510,deposit,1760.68,Mobile Money,SUCCESS,05-11-2024 05:43 PM
TSC10011160,BB10004028,Deposit,3800.42,Crypto,Completed,08/09/2024 13:09
TSC10011161,BB10004365,Deposit,1760.97,PayPal,,2024-09-10
TSC10011162,BB10000385,Withdrawal,3180.86,Mobile Money,Pending,10-16-2024 10:55 AM
TSC10011163,BB10002195,Wd,3604.05,PayPal,Pending,2024-10-22 20:53:30
TSC10011164,BB10004573,Wd,4784.77,Bank Transfer,cancelled,2025-02-02
TSC10011165,BB10001736,Wd,3173.84,mpesa,SUCCESS,"23 July 2024, 01:58"
TSC10011166,BB10002215,Wd,3695.05,,cancelled,2025-01-16 23:39:49
TSC10011167,BB10002260,withdraw,658.26,Cash,Pending,07/01/2025 22:48
TSC10011168,BB10001795,Deposit,4936.94,Mobile Money,,2024-08-08
TSC10011169,BB10000004,withdraw,3677.33,Bank Transfer,,2024-05-18
TSC10011170,BB10002376,Withdrawal,1184.42,,Pending,03-14-2025 10:33 AM
TSC10011171,BB10003303,deposit,729.76,Cash,Completed,2025-04-25 14:24:12
TSC10011172,BB10001717,withdraw,3815.74,Cash,Failed,2024-12-23 18:07:54
TSC10011173,BB10004802,Withdrawal,752.43,PayPal,cancelled,11-28-2024 04:01 AM
TSC10011174,BB10001289,Deposit,4386.02,Cash,Failed,2024-09-10 06:22:49
TSC10011175,BB10004561,deposit,3982.94,Bank Transfer,SUCCESS,07-21-2024 10:54 PM
TSC10011176,BB10003443,Deposit,4968.86,Cash,Completed,01/05/2025 20:41
TSC10011177,BB10001740,,3104.29,mpesa,,18/09/2024 23:48
TSC10011178,BB10003655,withdraw,1476.51,Bank Transfer,SUCCESS,2024-08-21
TSC10011179,BB10000915,deposit,4976.68,Credit Card,processing,2024-08-30
TSC10011180,BB10004840,Deposit,1747.52,Cash,processing,08/01/2025 12:05
TSC10011181,BB10000728,withdraw,1343.9,Cash,cancelled,2024-05-17
TSC10011182,BB10000682,deposit,3526.56,PayPal,processing,"Dec 21, 2024 08:58"
TSC10011183,BB10002909,Wd,0.0,mpesa,Completed,07-07-2024 01:07 AM
TSC10011184,BB10002733,Withdrawal,1864.6,Cash,Failed,2024-09-12
TSC10011185,BB10002373,Withdrawal,2323.08,Bank Transfer,,"11 October 2024, 18:15"
TSC10011186,BB10000293,withdraw,3319.69,Cash,Pending,"May 05, 2025 20:44"
TSC10011187,BB10000720,withdraw,3759.6,mpesa,cancelled,"15 May 2024, 16:45"
TSC10011188,BB10004290,deposit,4193.01,mpesa,Pending,04-27-2025 03:47 PM
TSC10011189,BB10003200,deposit,3587.83,Crypto,Pending,26/11/2024 09:11
TSC10011190,BB10003459,Wd,3918.25,PayPal,processing,2024-11-02 09:25:39
TSC10011191,BB10004172,,625.01,Mobile Money,,07-31-2024 09:03 PM
TSC10011192,BB10004323,deposit,2737.76,mpesa,cancelled,"Apr 08, 2025 14:22"
TSC10011193,BB10004886,deposit,971.06,Bank Transfer,SUCCESS,2024-06-24
TSC10011194,BB10004591,,3913.18,Credit Card,Pending,2024-12-14
TSC10011195,BB10004338,deposit,2965.23,PayPal,cancelled,"Mar 13, 2025 11:33"
TSC10011196,BB10000289,Wd,4631.18,Crypto,Completed,11/06/2024 13:40
TSC10011197,BB10003627,Withdrawal,4565.45,Crypto,Pending,2024-07-25 21:10:59
TSC10011198,BB10003566,deposit,3713.9,Mobile Money,Pending,04/05/2025 12:21
TSC10011199,BB10004089,Deposit,3307.72,Bank Transfer,cancelled,2024-12-01
TSC10011200,BB10002178,,3703.73,,SUCCESS,"11 July 2024, 09:19"
TSC10011201,BB10000927,,1647.16,Mobile Money,Failed,"Jul 04, 2024 06:21"
TSC10011202,BB10001671,withdraw,3680.51,PayPal,SUCCESS,15/02/2025 03:09
TSC10011203,BB10002123,Deposit,1519.19,,Failed,30/01/2025 09:40
TSC10011204,BB10002191,Withdrawal,3607.63,PayPal,Failed,"30 September 2024, 15:39"
TSC10011205,BB10000981,Wd,3047.38,Bank Transfer,,"03 October 2024, 08:31"
TSC10011206,BB10000674,Withdrawal,1631.33,mpesa,SUCCESS,"Feb 05, 2025 13:07"
TSC10011207,BB10001296,,3947.31,Credit Card,,"Oct 06, 2024 21:14"
TSC10011208,BB10002173,,804.34,PayPal,processing,2024-12-12
TSC10011209,BB10004114,withdraw,2010.32,Bank Transfer,,2024-08-31
TSC10011210,BB10002704,deposit,126.36,Crypto,Failed,2024-09-16
TSC10011211,BB10000932,Wd,3107.0,Bank Transfer,processing,"14 June 2024, 17:34"
TSC10011212,BB10004948,,3227.5,Bank Transfer,Pending,"26 March 2025, 07:08"
TSC10011213,BB10000080,withdraw,0.0,mpesa,SUCCESS,2025-04-22
TSC10011214,BB10002285,Deposit,1856.19,Cash,Pending,2025-02-09 08:54:56
TSC10011215,BB10002082,Deposit,1552.52,,SUCCESS,2024-08-31 05:06:38
TSC10011216,BB10003365,Withdrawal,3319.69,Mobile Money,cancelled,"18 November 2024, 18:44"
TSC10011217,BB10003233,,50.03,,Completed,2024-09-27 09:16:05
TSC10011218,BB10004840,,4565.33,Cash,,16/03/2025 21:51
TSC10011219,BB10001237,Withdrawal,3860.62,Crypto,Failed,03/11/2024 21:09
TSC10011220,BB10000319,,4889.44,PayPal,processing,"Oct 23, 2024 14:07"
TSC10011221,BB10003274,Wd,2345.17,Credit Card,Failed,2025-03-04 21:18:06
TSC10011222,BB10004712,deposit,484.58,Mobile Money,Completed,10-18-2024 07:23 AM
TSC10011223,BB10002699,withdraw,4026.34,Mobile Money,cancelled,"Apr 09, 2025 14:20"
TSC10011224,BB10001236,Withdrawal,3331.0,,Pending,11/07/2024 00:36
TSC10011225,BB10001871,Withdrawal,595.29,PayPal,processing,20/08/2024 11:41
TSC10011226,BB10000968,Deposit,0.0,,cancelled,2024-11-17
TSC10011227,BB10003952,Wd,4591.53,Crypto,SUCCESS,09-06-2024 03:48 AM
TSC10011228,BB10004307,,2379.55,,,10-23-2024 03:04 PM
TSC10011229,BB10002720,withdraw,2424.32,Crypto,Failed,09/07/2024 01:39
TSC10011230,BB10001585,withdraw,1641.18,PayPal,SUCCESS,"Apr 03, 2025 12:34"
TSC10011231,BB10003151,Withdrawal,4646.27,Crypto,Failed,"Sep 24, 2024 03:57"
TSC10011232,BB10001452,,4861.31,Crypto,cancelled,2024-12-31
TSC10011233,BB10001319,Deposit,2149.01,Crypto,Completed,"Apr 27, 2025 23:35"
TSC10011234,BB10003332,Deposit,4443.12,Cash,,2024-10-04 00:06:27
TSC10011235,BB10001929,Wd,2418.14,Credit Card,Completed,25/12/2024 14:14
TSC10011236,BB10002105,deposit,296.24,Credit Card,cancelled,12-19-2024 04:29 AM
TSC10011237,BB10004021,Deposit,1066.51,Mobile Money,cancelled,26/06/2024 18:15
TSC10011238,BB10004307,,1123.2,,Completed,12-19-2024 01:38 PM
TSC10011239,BB10002377,Wd,3952.81,Crypto,processing,2025-05-06
TSC10011240,BB10001911,Withdrawal,2967.06,Bank Transfer,cancelled,2024-12-12 03:14:28
TSC10011241,BB10004365,,3400.1,mpesa,Completed,29/01/2025 13:24
TSC10011242,BB10003327,Wd,33.2,Cash,Pending,17/04/2025 11:30
TSC10011243,BB10002853,deposit,3393.38,mpesa,,2024-09-02
TSC10011244,BB10003892,Wd,3869.98,Mobile Money,Pending,2024-08-06 10:29:28
TSC10011245,BB10003737,Wd,1769.19,PayPal,Completed,2024-12-01 01:58:17
TSC10011246,BB10000372,Wd,718.03,Cash,Pending,10-26-2024 12:15 PM
TSC10011247,BB10000438,deposit,4507.1,PayPal,SUCCESS,2024-06-09 08:57:37
TSC10011248,BB10000077,withdraw,2440.49,mpesa,cancelled,2024-09-19 09:29:44
TSC10011249,BB10003402,,1322.16,Crypto,Completed,02/02/2025 12:13
TSC10011250,BB10003494,withdraw,4141.48,Credit Card,cancelled,2025-03-25
TSC10011251,BB10002597,deposit,1362.9,,processing,01/01/2025 01:23
TSC10011252,BB10000738,deposit,4177.57,PayPal,cancelled,2024-11-24
TSC10011253,BB10004722,deposit,4785.59,PayPal,cancelled,2025-03-18
TSC10011254,BB10000827,Deposit,2524.63,Cash,Pending,"Mar 13, 2025 17:10"
TSC10011255,BB10004136,withdraw,3614.65,,processing,07-05-2024 02:10 AM
TSC10011256,BB10001818,,1617.46,,,"Sep 18, 2024 22:41"
TSC10011257,BB10001917,Withdrawal,-51.94,Crypto,cancelled,2025-03-22 14:32:39
TSC10011258,BB10001938,withdraw,3735.19,Cash,Pending,07-10-2024 03:25 AM
TSC10011259,BB10004517,,3295.73,Crypto,,2025-04-14
TSC10011260,BB10001856,,930.45,Credit Card,,2025-04-08 16:12:58
TSC10011261,BB10003323,withdraw,1244.5,PayPal,Pending,02/09/2024 00:29
TSC10011262,BB10000860,Wd,303.19,PayPal,Pending,"Aug 22, 2024 03:46"
TSC10011263,BB10002347,deposit,2369.45,mpesa,Failed,"29 March 2025, 20:03"
TSC10011264,BB10002014,withdraw,1655.76,Crypto,SUCCESS,2024-07-21 18:08:47
TSC10011265,BB10001292,Wd,4530.72,Credit Card,Pending,2024-10-22 14:09:36
TSC10011266,BB10001313,Deposit,3780.2,Mobile Money,Failed,"04 August 2024, 15:35"
TSC10011267,BB10000127,,951.95,Cash,cancelled,"Dec 13, 2024 11:30"
TSC10011268,BB10001448,deposit,4024.45,Mobile Money,processing,03/05/2025 15:09
TSC10011269,BB10003935,Wd,2255.11,,Completed,"Feb 22, 2025 03:43"
TSC10011270,BB10004699,Wd,3912.58,Bank Transfer,cancelled,27/04/2025 10:56
TSC10011271,BB10003402,,4122.11,Mobile Money,processing,2024-11-05 20:20:04
TSC10011272,BB10004602,withdraw,2410.54,PayPal,processing,06-16-2024 05:56 PM
TSC10011273,BB10002919,Wd,1160.38,Bank Transfer,,13/12/2024 18:08
TSC10011274,BB10000860,Deposit,1330.14,,cancelled,2024-09-05
TSC10011275,BB10002123,,2419.02,PayPal,Completed,"Apr 08, 2025 05:26"
TSC10011276,BB10001674,Wd,1457.28,Mobile Money,Completed,07-04-2024 07:39 AM
TSC10011277,BB10002502,withdraw,4821.76,PayPal,SUCCESS,22/10/2024 23:12
TSC10011278,BB10004863,Wd,1486.64,Mobile Money,SUCCESS,23/04/2025 16:23
TSC10011279,BB10003233,Deposit,535.27,mpesa,Failed,2024-05-09 15:54:28
TSC10011280,BB10000248,Deposit,3746.64,PayPal,Failed,"May 18, 2024 22:54"
TSC10011281,BB10002526,Deposit,473.25,mpesa,processing,09/01/2025 08:52
TSC10011282,BB10001073,Deposit,2110.64,Cash,SUCCESS,03-19-2025 08:02 PM
TSC10011283,BB10002801,Wd,3835.78,Mobile Money,cancelled,05-05-2025 06:11 PM
TSC10011284,BB10001287,withdraw,4364.85,Mobile Money,Pending,"Mar 18, 2025 01:08"
TSC10011285,BB10003697,,2779.29,Crypto,Pending,"Jun 01, 2024 20:22"
TSC10011286,BB10003305,withdraw,767.09,Mobile Money,processing,"06 October 2024, 11:40"
TSC10011287,BB10002102,Withdrawal,3695.39,mpesa,Failed,2024-08-10 02:55:28
TSC10011288,BB10001169,withdraw,2853.52,PayPal,Completed,2025-01-23
TSC10011289,BB10003383,,4829.67,mpesa,SUCCESS,2024-06-20 08:04:10
TSC10011290,BB10004417,Deposit,4666.92,Mobile Money,Pending,02-14-2025 07:01 PM
TSC10011291,BB10003681,deposit,450.53,Bank Transfer,processing,2024-12-29 11:48:01
TSC10011292,BB10000119,withdraw,2027.76,Credit Card,Completed,2024-11-18 05:59:01
TSC10011293,BB10003412,withdraw,2305.26,Credit Card,Pending,15/05/2024 19:29
TSC10011294,BB10000473,deposit,2153.62,Crypto,,10-29-2024 06:12 PM
TSC10011295,BB10003266,withdraw,1791.7,Mobile Money,Pending,"27 January 2025, 07:47"
TSC10011296,BB10002729,Deposit,1107.32,,Completed,08-22-2024 03:36 AM
TSC10011297,BB10000870,withdraw,2013.25,PayPal,,"Sep 29, 2024 15:49"
TSC10011298,BB10001318,Wd,2011.17,PayPal,processing,2025-03-03 11:47:35
TSC10011299,BB10003044,,445.26,,Pending,"Feb 11, 2025 22:20"
TSC10011300,BB10002689,Withdrawal,2794.63,Mobile Money,Pending,"Sep 16, 2024 20:48"
TSC10011301,BB10002794,withdraw,0.0,Cash,,2025-01-23 21:19:48
TSC10011302,BB10003797,withdraw,945.85,mpesa,,"09 November 2024, 23:46"
TSC10011303,BB10004815,deposit,2694.81,Credit Card,Failed,2024-12-30
TSC10011304,BB10001715,Deposit,2806.97,Crypto,cancelled,10-10-2024 04:28 PM
TSC10011305,BB10002771,Wd,1774.35,Mobile Money,cancelled,2024-06-21 11:01:23
TSC10011306,BB10002273,Wd,4847.81,PayPal,,2024-06-29
TSC10011307,BB10002870,Wd,1672.78,Cash,cancelled,"Aug 11, 2024 00:34"
TSC10011308,BB10000401,Deposit,2396.45,Credit Card,SUCCESS,2025-03-04 13:19:34
TSC10011309,BB10002508,Withdrawal,207.89,mpesa,processing,2025-02-06
TSC10011310,BB10004442,withdraw,3427.39,Credit Card,cancelled,06-16-2024 11:26 PM
TSC10011311,BB10001818,withdraw,2096.33,Credit Card,SUCCESS,"07 July 2024, 20:34"
TSC10011312,BB10003622,withdraw,3418.94,Mobile Money,processing,10-04-2024 10:53 PM
TSC10011313,BB10004251,withdraw,3928.89,Bank Transfer,SUCCESS,2024-09-08
TSC10011314,BB10004490,withdraw,1503.58,mpesa,,2025-04-05
TSC10011315,BB10004906,Withdrawal,2067.81,Cash,SUCCESS,"Feb 21, 2025 17:11"
TSC10011316,BB10000719,Withdrawal,1030.09,PayPal,cancelled,2024-07-22
TSC10011317,BB10000824,Deposit,3908.48,Mobile Money,Failed,06-11-2024 02:57 PM
TSC10011318,BB10002101,withdraw,2815.0,Cash,,27/12/2024 15:30
TSC10011319,BB10003716,Deposit,419.71,Crypto,cancelled,06-03-2024 04:50 AM
TSC10011320,BB10002635,Withdrawal,4483.16,Credit Card,cancelled,"31 March 2025, 13:42"
TSC10011321,BB10000006,Deposit,1172.06,Crypto,SUCCESS,2024-11-02
TSC10011322,BB10003896,Withdrawal,-71.36,Bank Transfer,,08-04-2024 12:48 PM
TSC10011323,BB10000103,,2723.67,Mobile Money,SUCCESS,"10 August 2024, 02:39"
TSC10011324,BB10003583,withdraw,1959.63,,SUCCESS,"23 August 2024, 00:01"
TSC10011325,BB10004976,Wd,3080.61,PayPal,processing,"16 October 2024, 13:27"
TSC10011326,BB10003650,withdraw,2702.28,Crypto,,02-18-2025 05:30 PM
TSC10011327,BB10001409,Deposit,3629.44,Cash,,2025-01-17 15:45:37
TSC10011328,BB10002800,Deposit,3496.16,PayPal,cancelled,30/11/2024 16:32
TSC10011329,BB10003778,withdraw,2040.55,mpesa,Pending,"10 December 2024, 06:11"
TSC10011330,BB10001650,deposit,2165.41,Mobile Money,Pending,02-09-2025 05:08 AM
TSC10011331,BB10000764,withdraw,1783.42,Crypto,processing,"Jun 30, 2024 05:06"
TSC10011332,BB10003760,Withdrawal,4508.82,Credit Card,Failed,08-20-2024 11:52 AM
TSC10011333,BB10000512,deposit,4198.72,Credit Card,SUCCESS,2024-07-26
TSC10011334,BB10001812,withdraw,647.84,Crypto,Completed,"19 September 2024, 14:21"
TSC10011335,BB10001704,Deposit,642.2,Cash,Completed,09-16-2024 03:07 PM
TSC10011336,BB10004367,Withdrawal,1675.33,PayPal,processing,2024-08-21
TSC10011337,BB10000931,,3396.55,Bank Transfer,processing,17/04/2025 05:23
TSC10011338,BB10004047,deposit,3699.76,mpesa,processing,2024-07-03
TSC10011339,BB10004320,deposit,4696.12,mpesa,cancelled,"24 December 2024, 16:08"
TSC10011340,BB10001932,Wd,4228.78,Mobile Money,Failed,2024-10-27 17:48:12
TSC10011341,BB10003342,deposit,1833.21,Credit Card,Completed,14/10/2024 19:17
TSC10011342,BB10003617,Withdrawal,4274.68,Crypto,processing,08-22-2024 08:24 PM
TSC10011343,BB10004708,Withdrawal,3070.62,Bank Transfer,Pending,2025-02-02 18:57:25
TSC10011344,BB10002692,Deposit,2221.13,Credit Card,,16/01/2025 00:29
TSC10011345,BB10002383,Wd,3594.69,Bank Transfer,Completed,06-29-2024 03:59 PM
TSC10011346,BB10000250,Wd,3509.28,Credit Card,Pending,21/08/2024 22:05
TSC10011347,BB10003450,Wd,2743.14,Credit Card,Pending,2024-09-24 11:36:33
TSC10011348,BB10004275,deposit,3911.88,Crypto,Completed,2024-12-25
TSC10011349,BB10003525,withdraw,816.77,,Completed,"17 May 2024, 09:03"
TSC10011350,BB10004155,,4245.75,,Pending,23/07/2024 10:56
TSC10011351,BB10004370,Deposit,4280.26,Crypto,Pending,"Aug 25, 2024 19:12"
TSC10011352,BB10001619,,1722.99,Cash,Failed,06/12/2024 12:49
TSC10011353,BB10003025,Withdrawal,3544.35,Crypto,Failed,2024-08-09 21:35:39
TSC10011354,BB10000102,deposit,2830.59,Crypto,SUCCESS,2025-01-25
TSC10011355,BB10002921,,287.79,PayPal,cancelled,"03 February 2025, 10:04"
TSC10011356,BB10000328,Withdrawal,724.94,Bank Transfer,Failed,2025-05-05 23:17:51
TSC10011357,BB10000710,deposit,1961.37,Cash,Completed,02/10/2024 09:06
TSC10011358,BB10004124,,921.36,PayPal,,"Dec 19, 2024 00:50"
TSC10011359,BB10003980,withdraw,304.15,Cash,SUCCESS,"Jul 08, 2024 09:20"
TSC10011360,BB10003140,Wd,3670.65,Bank Transfer,Failed,09-09-2024 08:51 PM
TSC10011361,BB10001496,Withdrawal,3637.51,Mobile Money,Failed,"Jul 03, 2024 01:56"
TSC10011362,BB10004973,Deposit,1627.16,Cash,Failed,14/03/2025 13:20
TSC10011363,BB10000927,Wd,626.55,Cash,SUCCESS,29/08/2024 22:36
TSC10011364,BB10004787,,470.37,Credit Card,Completed,2024-09-20 21:08:35
TSC10011365,BB10003246,deposit,2299.84,Crypto,,"19 March 2025, 05:32"
TSC10011366,BB10003973,,3044.41,Bank Transfer,,"31 October 2024, 09:07"
TSC10011367,BB10003107,deposit,3016.0,Bank Transfer,cancelled,"Jul 07, 2024 22:02"
TSC10011368,BB10003087,withdraw,1172.78,mpesa,,"14 November 2024, 23:40"
TSC10011369,BB10000965,,883.4,Credit Card,cancelled,"10 July 2024, 04:58"
TSC10011370,BB10004505,Wd,4578.26,mpesa,Completed,2025-03-30 19:37:42
TSC10011371,BB10003496,Deposit,3826.47,mpesa,cancelled,"12 May 2024, 08:19"
TSC10011372,BB10002219,Deposit,853.13,Crypto,Completed,18/04/2025 00:17
TSC10011373,BB10000448,deposit,400.82,Bank Transfer,Completed,2024-09-09 04:40:38
TSC10011374,BB10001703,Wd,4842.27,mpesa,,2024-08-28
TSC10011375,BB10003770,,3333.7,Bank Transfer,,"28 July 2024, 01:49"
TSC10011376,BB10001795,withdraw,1671.7,Cash,Failed,08-16-2024 07:13 PM
TSC10011377,BB10003041,deposit,4496.69,Mobile Money,Failed,15/02/2025 07:27
TSC10011378,BB10001559,Withdrawal,4712.0,Cash,SUCCESS,"Feb 19, 2025 10:09"
TSC10011379,BB10003379,Withdrawal,4628.48,Bank Transfer,processing,"Dec 30, 2024 13:17"
TSC10011380,BB10004599,withdraw,3834.61,,Completed,09-14-2024 08:34 AM
TSC10011381,BB10002972,Deposit,2060.76,Credit Card,SUCCESS,10-21-2024 09:52 PM
TSC10011382,BB10000611,withdraw,1995.71,Credit Card,SUCCESS,"05 April 2025, 12:06"
TSC10011383,BB10001929,withdraw,0.0,Bank Transfer,Pending,2025-04-03 03:59:47
TSC10011384,BB10003130,Wd,2917.9,Credit Card,Pending,"09 March 2025, 22:36"
TSC10011385,BB10003983,deposit,2924.93,,Pending,"12 March 2025, 01:10"
TSC10011386,BB10000734,deposit,305.21,Mobile Money,cancelled,2025-02-17 03:55:37
TSC10011387,BB10001162,Withdrawal,1696.41,Crypto,,14/11/2024 13:51
TSC10011388,BB10002163,,464.37,Credit Card,SUCCESS,"29 July 2024, 13:25"
TSC10011389,BB10003524,Wd,3388.23,Cash,Failed,"20 July 2024, 02:53"
TSC10011390,BB10000382,withdraw,866.85,Bank Transfer,processing,04/01/2025 18:10
TSC10011391,BB10002955,Deposit,1390.85,Bank Transfer,,2024-09-29 16:38:56
TSC10011392,BB10000503,deposit,2974.23,Mobile Money,Pending,"Jun 12, 2024 05:58"
TSC10011393,BB10002067,deposit,3454.99,Mobile Money,SUCCESS,2024-09-04 12:01:14
TSC10011394,BB10004394,Deposit,2479.55,Crypto,Failed,"May 31, 2024 16:36"
TSC10011395,BB10003053,Wd,33.98,PayPal,,"Nov 25, 2024 05:31"
TSC10011396,BB10004653,Deposit,2131.11,Cash,Completed,"Nov 18, 2024 11:05"
TSC10011397,BB10003900,deposit,784.15,PayPal,processing,01/02/2025 21:15
TSC10011398,BB10001962,Deposit,-16.0,Crypto,cancelled,"Mar 21, 2025 20:42"
TSC10011399,BB10004931,deposit,1542.87,PayPal,Pending,26/04/2025 14:11
TSC10011400,BB10001839,,3555.83,Credit Card,,"May 27, 2024 14:13"
TSC10011401,BB10004772,Wd,1113.28,Mobile Money,Failed,2024-11-30 03:08:44
TSC10011402,BB10004730,withdraw,2884.12,mpesa,Completed,2024-08-05 17:13:59
TSC10011403,BB10001202,Withdrawal,1212.83,,SUCCESS,08/08/2024 16:14
TSC10011404,BB10004387,Withdrawal,3870.79,mpesa,Completed,2025-02-01 05:17:13
TSC10011405,BB10002291,withdraw,364.3,Crypto,cancelled,"Jan 14, 2025 01:18"
TSC10011406,BB10000273,Wd,3579.28,PayPal,Failed,2024-12-30 20:23:25
TSC10011407,BB10004834,Withdrawal,4791.91,,Pending,"Aug 04, 2024 15:56"
TSC10011408,BB10004914,Deposit,3640.2,,,01-14-2025 12:46 AM
TSC10011409,BB10001693,deposit,6.21,,processing,2024-10-20 17:20:09
TSC10011410,BB10000071,withdraw,4277.1,,cancelled,2024-05-21 20:14:29
TSC10011411,BB10001382,Withdrawal,908.47,PayPal,Completed,2024-12-15 15:07:31
TSC10011412,BB10004107,Deposit,535.07,mpesa,Failed,"Nov 24, 2024 18:03"
TSC10011413,BB10001655,Deposit,2050.4,Bank Transfer,Failed,2024-06-09 12:24:12
TSC10011414,BB10002879,Wd,3980.75,,SUCCESS,15/07/2024 13:11
TSC10011415,BB10001002,deposit,0.0,Credit Card,,"06 March 2025, 13:13"
TSC10011416,BB10001244,deposit,4250.44,Crypto,Completed,30/05/2024 09:40
TSC10011417,BB10001852,Deposit,1675.36,Bank Transfer,,"Apr 02, 2025 00:13"
TSC10011418,BB10001879,Deposit,678.84,Mobile Money,processing,2024-11-14 00:11:09
TSC10011419,BB10001399,withdraw,2143.85,PayPal,Pending,2024-05-29 09:05:58
TSC10011420,BB10002878,Deposit,3082.38,Cash,cancelled,29/07/2024 06:32
TSC10011421,BB10001176,,2093.52,Crypto,processing,12-07-2024 01:28 AM
TSC10011422,BB10001196,deposit,2685.21,Crypto,SUCCESS,12-05-2024 10:50 AM
TSC10011423,BB10000258,,190.31,Crypto,cancelled,"23 October 2024, 17:15"
TSC10011424,BB10002396,Deposit,1193.02,mpesa,,"Nov 19, 2024 06:12"
TSC10011425,BB10004890,,3487.35,Crypto,Completed,02-16-2025 01:14 PM
TSC10011426,BB10001879,,3268.03,Mobile Money,processing,2024-08-31 14:36:22
TSC10011427,BB10004438,withdraw,3449.44,Crypto,SUCCESS,"24 December 2024, 16:14"
TSC10011428,BB10004240,Wd,2797.71,Mobile Money,SUCCESS,2024-07-17 21:23:32
TSC10011429,BB10004396,,537.46,Bank Transfer,SUCCESS,18/06/2024 15:57
TSC10011430,BB10004174,Withdrawal,453.67,PayPal,SUCCESS,"Jun 06, 2024 14:30"
TSC10011431,BB10002488,Wd,-4.46,,processing,"Jul 18, 2024 05:53"
TSC10011432,BB10004116,deposit,855.7,Crypto,SUCCESS,11-21-2024 05:50 AM
TSC10011433,BB10001493,deposit,3718.2,Mobile Money,Completed,"24 July 2024, 16:09"
TSC10011434,BB10003620,Withdrawal,4920.43,Mobile Money,Completed,"Nov 01, 2024 02:31"
